respondent_id,brand,price_per_month,beans,delivery,rating
R0192,Nordic Roast,$24,Single origin,Every two weeks,4
R0192,Casa Verde,$24,Single origin,Every two weeks,4
R0192,Casa Verde,$14,Single origin,Monthly,8
R0192,Casa Verde,$14,Single origin,Weekly,9
R0192,Nordic Roast,$24,House blend,Monthly,2
R0192,Nordic Roast,$24,Single origin,Monthly,1
R0192,Casa Verde,$19,Single origin,Every two weeks,7
R0192,Arabica Hills,$14,Single origin,Monthly,8
R0193,Nordic Roast,$14,House blend,Every two weeks,7
R0193,Arabica Hills,$19,House blend,Weekly,5
R0193,Casa Verde,$24,Single origin,Weekly,4
R0193,Casa Verde,$19,Single origin,Weekly,5
R0193,Arabica Hills,$24,Single origin,Every two weeks,5
R0193,Nordic Roast,$14,Single origin,Monthly,7
R0193,Arabica Hills,$14,House blend,Every two weeks,6
R0193,Casa Verde,$19,Single origin,Monthly,3
R0193,Arabica Hills,$14,Single origin,Every two weeks,9
R0193,Nordic Roast,$24,House blend,Weekly,3
R0193,Nordic Roast,$14,Single origin,Weekly,8
R0193,Casa Verde,$14,House blend,Weekly,6
R0193,Arabica Hills,$19,Single origin,Weekly,7
R0193,Arabica Hills,$24,Single origin,Weekly,5
R0194,Arabica Hills,$14,House blend,Weekly,9
R0194,Arabica Hills,$14,Single origin,Monthly,6
R0194,Arabica Hills,$14,Single origin,Every two weeks,10
R0194,Arabica Hills,$19,House blend,Weekly,6
R0194,Casa Verde,$19,Single origin,Monthly,3
R0194,Arabica Hills,$24,Single origin,Weekly,6
R0194,Nordic Roast,$14,Single origin,Monthly,7
R0194,Nordic Roast,$14,Single origin,Every two weeks,8
R0194,Casa Verde,$24,Single origin,Weekly,5
R0194,Casa Verde,$24,House blend,Every two weeks,4
R0194,Casa Verde,$14,Single origin,Every two weeks,7
R0194,Nordic Roast,$24,Single origin,Every two weeks,5
R0194,Nordic Roast,$24,House blend,Weekly,4
R0194,Nordic Roast,$24,Single origin,Weekly,6
R0195,Casa Verde,$14,House blend,Every two weeks,7
R0195,Nordic Roast,$24,House blend,Every two weeks,5
R0195,Casa Verde,$14,Single origin,Every two weeks,8
R0195,Casa Verde,$14,House blend,Monthly,6
R0195,Casa Verde,$24,Single origin,Every two weeks,5
R0195,Arabica Hills,$24,Single origin,Weekly,5
R0195,Nordic Roast,$24,House blend,Monthly,5
R0195,Casa Verde,$19,House blend,Weekly,7
R0195,Nordic Roast,$14,Single origin,Weekly,8
R0195,Arabica Hills,$14,House blend,Monthly,6
R0195,Nordic Roast,$24,Single origin,Monthly,6
R0195,Nordic Roast,$14,House blend,Every two weeks,9
R0195,Arabica Hills,$14,Single origin,Weekly,8
R0195,Nordic Roast,$19,House blend,Weekly,9
R0196,Arabica Hills,$14,House blend,Monthly,7
R0196,Casa Verde,$19,Single origin,Monthly,4
R0196,Nordic Roast,$19,Single origin,Weekly,7
R0196,Casa Verde,$14,Single origin,Monthly,8
R0196,Arabica Hills,$14,Single origin,Every two weeks,9
R0196,Casa Verde,$14,Single origin,Every two weeks,10
R0196,Casa Verde,$24,Single origin,Weekly,4
R0196,Arabica Hills,$19,Single origin,Monthly,6
R0196,Nordic Roast,$14,House blend,Monthly,8
R0196,Casa Verde,$24,House blend,Weekly,4
R0196,Arabica Hills,$14,House blend,Every two weeks,9
R0196,Casa Verde,$19,Single origin,Weekly,7
R0196,Nordic Roast,$19,Single origin,Monthly,8
R0196,Casa Verde,$19,House blend,Weekly,6
R0197,Casa Verde,$19,Single origin,Monthly,6
R0197,Arabica Hills,$19,House blend,Monthly,7
R0197,Nordic Roast,$14,Single origin,Weekly,7
R0197,Nordic Roast,$24,Single origin,Every two weeks,4
R0197,Nordic Roast,$24,Single origin,Monthly,4
R0197,Arabica Hills,$14,House blend,Monthly,6
R0197,Casa Verde,$14,Single origin,Monthly,5
R0197,Casa Verde,$19,House blend,Monthly,4
R0197,Casa Verde,$24,Single origin,Monthly,1
R0197,Arabica Hills,$24,House blend,Every two weeks,6
R0197,Nordic Roast,$14,House blend,Monthly,5
R0197,Arabica Hills,$19,Single origin,Weekly,7
R0197,Nordic Roast,$24,House blend,Monthly,4
R0197,Nordic Roast,$14,House blend,Weekly,6
R0198,Nordic Roast,$24,Single origin,Every two weeks,5
R0198,Casa Verde,$14,Single origin,Every two weeks,6
R0198,Casa Verde,$14,House blend,Monthly,6
R0198,Arabica Hills,$19,House blend,Weekly,7
R0198,Casa Verde,$19,House blend,Weekly,3
R0198,Arabica Hills,$24,House blend,Weekly,5
R0198,Arabica Hills,$19,House blend,Monthly,6
R0198,Nordic Roast,$14,Single origin,Weekly,7
R0198,Casa Verde,$19,House blend,Every two weeks,3
R0198,Nordic Roast,$19,House blend,Every two weeks,4
R0198,Nordic Roast,$14,Single origin,Monthly,7
R0198,Arabica Hills,$14,House blend,Monthly,7
R0198,Nordic Roast,$14,House blend,Weekly,6
R0198,Nordic Roast,$24,House blend,Weekly,4
R0199,Casa Verde,$14,House blend,Weekly,6
R0199,Casa Verde,$24,House blend,Weekly,4
R0199,Nordic Roast,$14,House blend,Monthly,6
R0199,Casa Verde,$14,House blend,Every two weeks,6
R0199,Nordic Roast,$19,Single origin,Weekly,7
R0199,Nordic Roast,$24,Single origin,Every two weeks,6
R0199,Arabica Hills,$14,Single origin,Monthly,8
R0199,Nordic Roast,$24,House blend,Every two weeks,6
R0199,Arabica Hills,$14,Single origin,Weekly,8
R0199,Nordic Roast,$14,Single origin,Every two weeks,6
R0199,Arabica Hills,$24,Single origin,Monthly,4
R0199,Casa Verde,$24,House blend,Monthly,2
R0199,Arabica Hills,$14,House blend,Every two weeks,7
R0199,Nordic Roast,$14,Single origin,Monthly,7
R0200,Arabica Hills,$14,Single origin,Every two weeks,6
R0200,Nordic Roast,$19,House blend,Weekly,8
R0200,Casa Verde,$14,House blend,Weekly,6
R0200,Nordic Roast,$24,House blend,Weekly,3
R0200,Arabica Hills,$24,Single origin,Every two weeks,5
R0200,Arabica Hills,$14,House blend,Weekly,5
R0200,Nordic Roast,$19,House blend,Every two weeks,5
R0200,Casa Verde,$19,House blend,Monthly,5
R0200,Casa Verde,$19,Single origin,Monthly,7
R0200,Arabica Hills,$14,Single origin,Monthly,7
R0200,Nordic Roast,$24,Single origin,Weekly,5
R0200,Arabica Hills,$14,House blend,Every two weeks,5
R0200,Arabica Hills,$19,House blend,Weekly,6
R0200,Casa Verde,$14,House blend,Every two weeks,6
R0201,Arabica Hills,$24,Single origin,Monthly,2
R0201,Nordic Roast,$14,House blend,Monthly,6
R0201,Arabica Hills,$24,Single origin,Weekly,7
R0201,Nordic Roast,$19,House blend,Monthly,6
R0201,Casa Verde,$19,Single origin,Monthly,5
R0201,Arabica Hills,$24,Single origin,Every two weeks,5
R0201,Arabica Hills,$19,Single origin,Weekly,7
R0201,Arabica Hills,$14,House blend,Every two weeks,8
R0201,Casa Verde,$24,House blend,Monthly,3
R0201,Arabica Hills,$14,House blend,Monthly,5
R0201,Arabica Hills,$19,House blend,Weekly,7
R0201,Arabica Hills,$14,Single origin,Every two weeks,8
R0201,Casa Verde,$19,Single origin,Weekly,8
R0201,Casa Verde,$24,House blend,Weekly,6
R0202,Casa Verde,$14,Single origin,Monthly,5
R0202,Arabica Hills,$14,House blend,Weekly,8
R0202,Casa Verde,$24,Single origin,Weekly,4
R0202,Casa Verde,$19,House blend,Every two weeks,6
R0202,Arabica Hills,$14,Single origin,Monthly,8
R0202,Casa Verde,$14,House blend,Monthly,5
R0202,Casa Verde,$19,House blend,Weekly,8
R0202,Nordic Roast,$14,House blend,Weekly,10
R0202,Nordic Roast,$24,House blend,Monthly,1
R0202,Nordic Roast,$24,Single origin,Monthly,2
R0202,Nordic Roast,$14,Single origin,Every two weeks,7
R0202,Nordic Roast,$14,House blend,Monthly,8
R0202,Casa Verde,$14,Single origin,Weekly,9
R0202,Arabica Hills,$19,Single origin,Monthly,8
R0203,Nordic Roast,$24,House blend,Every two weeks,4
R0203,Nordic Roast,$19,House blend,Monthly,4
R0203,Casa Verde,$24,House blend,Monthly,4
R0203,Nordic Roast,$14,Single origin,Every two weeks,10
R0203,Arabica Hills,$14,House blend,Weekly,10
R0203,Nordic Roast,$24,Single origin,Monthly,4
R0203,Arabica Hills,$19,Single origin,Weekly,6
R0203,Nordic Roast,$14,Single origin,Monthly,7
R0203,Casa Verde,$14,Single origin,Every two weeks,9
R0203,Nordic Roast,$19,House blend,Every two weeks,7
R0203,Nordic Roast,$24,Single origin,Every two weeks,6
R0203,Arabica Hills,$14,Single origin,Weekly,9
R0203,Arabica Hills,$14,Single origin,Every two weeks,9
R0203,Arabica Hills,$19,Single origin,Monthly,7
R0204,Arabica Hills,$14,Single origin,Every two weeks,9
R0204,Arabica Hills,$24,House blend,Weekly,5
R0204,Arabica Hills,$24,House blend,Every two weeks,5
R0204,Arabica Hills,$19,Single origin,Every two weeks,8
R0204,Nordic Roast,$19,House blend,Every two weeks,8
R0204,Arabica Hills,$19,House blend,Every two weeks,7
R0204,Casa Verde,$24,House blend,Weekly,5
R0204,Casa Verde,$24,Single origin,Every two weeks,6
R0204,Arabica Hills,$19,House blend,Weekly,7
R0204,Casa Verde,$24,House blend,Every two weeks,5
R0204,Casa Verde,$14,Single origin,Monthly,8
R0204,Casa Verde,$24,House blend,Monthly,3
R0204,Nordic Roast,$14,House blend,Every two weeks,10
R0204,Casa Verde,$24,Single origin,Weekly,6
R0205,Nordic Roast,$19,House blend,Every two weeks,9
R0205,Arabica Hills,$24,House blend,Monthly,2
R0205,Casa Verde,$19,House blend,Every two weeks,6
R0205,Casa Verde,$24,House blend,Every two weeks,6
R0205,Arabica Hills,$24,Single origin,Every two weeks,4
R0205,Casa Verde,$19,Single origin,Monthly,3
R0205,Nordic Roast,$14,Single origin,Weekly,9
R0205,Arabica Hills,$14,House blend,Monthly,7
R0205,Casa Verde,$24,Single origin,Every two weeks,3
R0205,Arabica Hills,$19,Single origin,Weekly,7
R0205,Arabica Hills,$24,House blend,Weekly,4
R0205,Nordic Roast,$19,Single origin,Monthly,6
R0205,Nordic Roast,$14,Single origin,Monthly,8
R0205,Arabica Hills,$19,Single origin,Every two weeks,8
R0206,Casa Verde,$14,Single origin,Monthly,5
R0206,Casa Verde,$14,House blend,Weekly,7
R0206,Arabica Hills,$14,Single origin,Weekly,8
R0206,Nordic Roast,$14,Single origin,Monthly,8
R0206,Casa Verde,$19,Single origin,Monthly,4
R0206,Nordic Roast,$24,Single origin,Weekly,6
R0206,Arabica Hills,$24,Single origin,Every two weeks,3
R0206,Nordic Roast,$14,Single origin,Every two weeks,9
R0206,Nordic Roast,$24,Single origin,Monthly,4
R0206,Casa Verde,$14,House blend,Monthly,4
R0206,Casa Verde,$14,House blend,Every two weeks,5
R0206,Nordic Roast,$19,Single origin,Every two weeks,6
R0206,Casa Verde,$24,House blend,Monthly,1
R0206,Arabica Hills,$14,House blend,Every two weeks,5
R0207,Nordic Roast,$24,Single origin,Weekly,5
R0207,Arabica Hills,$14,Single origin,Every two weeks,10
R0207,Nordic Roast,$19,House blend,Every two weeks,5
R0207,Arabica Hills,$19,Single origin,Weekly,8
R0207,Nordic Roast,$24,Single origin,Every two weeks,5
R0207,Casa Verde,$14,House blend,Every two weeks,6
R0207,Casa Verde,$19,House blend,Monthly,5
R0207,Arabica Hills,$14,Single origin,Weekly,10
R0207,Casa Verde,$24,Single origin,Monthly,3
R0207,Nordic Roast,$14,Single origin,Monthly,9
R0207,Nordic Roast,$14,Single origin,Weekly,10
R0207,Casa Verde,$19,House blend,Every two weeks,4
R0207,Casa Verde,$24,House blend,Every two weeks,2
R0207,Casa Verde,$14,Single origin,Every two weeks,10
R0208,Casa Verde,$24,Single origin,Weekly,6
R0208,Nordic Roast,$14,Single origin,Monthly,9
R0208,Arabica Hills,$14,Single origin,Weekly,10
R0208,Nordic Roast,$14,House blend,Every two weeks,9
R0208,Casa Verde,$14,House blend,Every two weeks,9
R0208,Casa Verde,$14,House blend,Monthly,7
R0208,Arabica Hills,$19,Single origin,Monthly,6
R0208,Nordic Roast,$19,Single origin,Weekly,9
R0208,Nordic Roast,$19,Single origin,Every two weeks,6
R0208,Casa Verde,$14,House blend,Weekly,9
R0208,Nordic Roast,$19,Single origin,Monthly,6
R0208,Nordic Roast,$14,House blend,Monthly,7
R0208,Arabica Hills,$24,Single origin,Every two weeks,6
R0208,Casa Verde,$24,House blend,Every two weeks,4
R0209,Nordic Roast,$19,Single origin,Monthly,6
R0209,Nordic Roast,$24,Single origin,Weekly,4
R0209,Casa Verde,$24,House blend,Monthly,4
R0209,Nordic Roast,$24,House blend,Monthly,4
R0209,Arabica Hills,$24,Single origin,Weekly,4
R0209,Casa Verde,$24,Single origin,Weekly,5
R0209,Nordic Roast,$24,House blend,Weekly,5
R0209,Arabica Hills,$24,House blend,Weekly,4
R0209,Arabica Hills,$19,House blend,Monthly,7
R0209,Casa Verde,$19,Single origin,Weekly,7
R0209,Nordic Roast,$14,Single origin,Every two weeks,7
R0209,Nordic Roast,$14,House blend,Weekly,10
R0209,Casa Verde,$24,House blend,Weekly,6
R0209,Arabica Hills,$19,Single origin,Weekly,9
R0210,Arabica Hills,$14,Single origin,Weekly,9
R0210,Casa Verde,$24,House blend,Monthly,3
R0210,Arabica Hills,$14,House blend,Every two weeks,8
R0210,Nordic Roast,$19,House blend,Weekly,6
R0210,Nordic Roast,$24,Single origin,Weekly,5
R0210,Nordic Roast,$14,Single origin,Weekly,8
R0210,Nordic Roast,$19,Single origin,Every two weeks,6
R0210,Arabica Hills,$14,Single origin,Every two weeks,8
R0210,Casa Verde,$14,House blend,Weekly,6
R0210,Arabica Hills,$14,House blend,Monthly,4
R0210,Casa Verde,$19,House blend,Monthly,4
R0210,Casa Verde,$24,Single origin,Monthly,4
R0210,Casa Verde,$14,House blend,Every two weeks,6
R0210,Casa Verde,$14,Single origin,Weekly,7
R0211,Casa Verde,$24,Single origin,Every two weeks,6
R0211,Casa Verde,$14,House blend,Every two weeks,7
R0211,Nordic Roast,$14,House blend,Monthly,7
R0211,Nordic Roast,$24,Single origin,Weekly,7
R0211,Arabica Hills,$14,Single origin,Weekly,10
R0211,Nordic Roast,$24,House blend,Every two weeks,6
R0211,Arabica Hills,$19,House blend,Monthly,5
R0211,Casa Verde,$14,House blend,Monthly,5
R0211,Casa Verde,$24,House blend,Monthly,3
R0211,Arabica Hills,$19,House blend,Weekly,8
R0211,Nordic Roast,$19,House blend,Every two weeks,7
R0211,Arabica Hills,$24,Single origin,Weekly,6
R0211,Arabica Hills,$24,Single origin,Monthly,3
R0211,Casa Verde,$24,Single origin,Monthly,5
R0212,Arabica Hills,$24,Single origin,Every two weeks,7
R0212,Nordic Roast,$19,Single origin,Monthly,7
R0212,Arabica Hills,$24,Single origin,Weekly,6
R0212,Arabica Hills,$19,Single origin,Every two weeks,8
R0212,Arabica Hills,$14,Single origin,Weekly,7
R0212,Casa Verde,$14,House blend,Monthly,6
R0212,Casa Verde,$19,House blend,Every two weeks,7
R0212,Nordic Roast,$24,Single origin,Every two weeks,7
R0212,Arabica Hills,$14,House blend,Monthly,9
R0212,Arabica Hills,$14,Single origin,Every two weeks,9
R0212,Casa Verde,$14,Single origin,Every two weeks,6
R0212,Arabica Hills,$24,House blend,Monthly,5
R0212,Arabica Hills,$24,Single origin,Monthly,6
R0212,Casa Verde,$14,House blend,Weekly,5
R0213,Arabica Hills,$14,House blend,Every two weeks,7
R0213,Arabica Hills,$24,Single origin,Monthly,1
R0213,Casa Verde,$14,House blend,Monthly,4
R0213,Casa Verde,$19,House blend,Monthly,2
R0213,Nordic Roast,$14,Single origin,Monthly,5
R0213,Arabica Hills,$14,Single origin,Monthly,5
R0213,Casa Verde,$14,House blend,Every two weeks,6
R0213,Arabica Hills,$19,House blend,Monthly,3
R0213,Nordic Roast,$14,Single origin,Every two weeks,7
R0213,Nordic Roast,$14,Single origin,Weekly,6
R0213,Nordic Roast,$24,Single origin,Weekly,4
R0213,Arabica Hills,$24,Single origin,Every two weeks,3
R0213,Nordic Roast,$19,Single origin,Every two weeks,5
R0213,Casa Verde,$24,Single origin,Weekly,3
R0214,Arabica Hills,$24,House blend,Weekly,5
R0214,Casa Verde,$19,Single origin,Every two weeks,4
R0214,Casa Verde,$14,House blend,Every two weeks,4
R0214,Arabica Hills,$24,House blend,Every two weeks,6
R0214,Nordic Roast,$19,Single origin,Every two weeks,7
R0214,Casa Verde,$14,Single origin,Every two weeks,6
R0214,Arabica Hills,$14,House blend,Weekly,9
R0214,Nordic Roast,$19,House blend,Weekly,8
R0214,Nordic Roast,$14,Single origin,Weekly,8
R0214,Casa Verde,$24,House blend,Every two weeks,5
R0214,Arabica Hills,$24,House blend,Monthly,3
R0214,Casa Verde,$24,House blend,Monthly,2
R0214,Casa Verde,$19,Single origin,Weekly,6
R0214,Casa Verde,$19,House blend,Weekly,4
R0215,Nordic Roast,$14,House blend,Every two weeks,9
R0215,Arabica Hills,$24,House blend,Monthly,3
R0215,Arabica Hills,$14,House blend,Weekly,8
R0215,Casa Verde,$19,House blend,Monthly,5
R0215,Casa Verde,$19,Single origin,Monthly,5
R0215,Casa Verde,$19,Single origin,Every two weeks,5
R0215,Arabica Hills,$14,House blend,Monthly,7
R0215,Arabica Hills,$14,Single origin,Every two weeks,9
R0215,Casa Verde,$24,House blend,Weekly,3
R0215,Arabica Hills,$19,Single origin,Weekly,8
R0215,Arabica Hills,$14,Single origin,Weekly,8
R0215,Nordic Roast,$19,Single origin,Monthly,6
R0215,Nordic Roast,$24,House blend,Monthly,4
R0215,Arabica Hills,$19,House blend,Weekly,8
R0216,Casa Verde,$14,House blend,Monthly,3
R0216,Casa Verde,$14,Single origin,Every two weeks,6
R0216,Arabica Hills,$19,Single origin,Weekly,5
R0216,Casa Verde,$19,House blend,Monthly,2
R0216,Casa Verde,$24,House blend,Monthly,1
R0216,Arabica Hills,$24,House blend,Monthly,2
R0216,Casa Verde,$19,Single origin,Monthly,2
R0216,Arabica Hills,$14,House blend,Weekly,8
R0216,Arabica Hills,$14,House blend,Monthly,5
R0216,Arabica Hills,$24,Single origin,Weekly,4
R0216,Arabica Hills,$24,House blend,Every two weeks,4
R0216,Casa Verde,$24,Single origin,Monthly,2
R0216,Arabica Hills,$24,Single origin,Every two weeks,7
R0216,Casa Verde,$14,Single origin,Monthly,5
R0217,Arabica Hills,$19,Single origin,Weekly,8
R0217,Arabica Hills,$14,Single origin,Weekly,10
R0217,Nordic Roast,$24,Single origin,Every two weeks,7
R0217,Nordic Roast,$24,House blend,Weekly,6
R0217,Arabica Hills,$14,House blend,Every two weeks,8
R0217,Nordic Roast,$19,Single origin,Monthly,6
R0217,Arabica Hills,$19,Single origin,Every two weeks,7
R0217,Nordic Roast,$19,House blend,Weekly,7
R0217,Arabica Hills,$24,Single origin,Every two weeks,6
R0217,Arabica Hills,$19,House blend,Weekly,7
R0217,Arabica Hills,$24,House blend,Weekly,5
R0217,Casa Verde,$24,House blend,Every two weeks,4
R0217,Casa Verde,$19,Single origin,Monthly,4
R0217,Casa Verde,$24,Single origin,Every two weeks,5
R0218,Arabica Hills,$24,House blend,Weekly,5
R0218,Casa Verde,$24,House blend,Monthly,1
R0218,Casa Verde,$14,Single origin,Monthly,5
R0218,Nordic Roast,$24,Single origin,Weekly,6
R0218,Arabica Hills,$19,Single origin,Weekly,7
R0218,Arabica Hills,$14,Single origin,Every two weeks,6
R0218,Arabica Hills,$19,Single origin,Monthly,4
R0218,Nordic Roast,$24,House blend,Weekly,4
R0218,Arabica Hills,$24,Single origin,Every two weeks,6
R0218,Nordic Roast,$14,House blend,Weekly,9
R0218,Casa Verde,$14,Single origin,Every two weeks,6
R0218,Nordic Roast,$24,Single origin,Every two weeks,4
R0218,Casa Verde,$14,House blend,Monthly,4
R0218,Arabica Hills,$24,House blend,Every two weeks,4
R0219,Nordic Roast,$14,Single origin,Weekly,8
R0219,Nordic Roast,$19,Single origin,Monthly,7
R0219,Arabica Hills,$14,House blend,Weekly,5
R0219,Nordic Roast,$19,House blend,Monthly,5
R0219,Nordic Roast,$24,Single origin,Weekly,4
R0219,Casa Verde,$19,House blend,Weekly,5
R0219,Nordic Roast,$14,House blend,Weekly,6
R0219,Arabica Hills,$14,Single origin,Weekly,6
R0219,Arabica Hills,$24,House blend,Every two weeks,2
R0219,Nordic Roast,$14,Single origin,Monthly,7
R0219,Casa Verde,$24,House blend,Every two weeks,3
R0219,Arabica Hills,$24,Single origin,Weekly,5
R0219,Nordic Roast,$24,House blend,Weekly,6
R0219,Nordic Roast,$24,Single origin,Every two weeks,5
R0220,Arabica Hills,$14,Single origin,Every two weeks,9
R0220,Nordic Roast,$24,Single origin,Weekly,6
R0220,Arabica Hills,$24,House blend,Every two weeks,4
R0220,Casa Verde,$24,Single origin,Every two weeks,5
R0220,Arabica Hills,$14,House blend,Weekly,10
R0220,Nordic Roast,$24,House blend,Every two weeks,4
R0220,Casa Verde,$19,Single origin,Monthly,7
R0220,Casa Verde,$24,Single origin,Weekly,9
R0220,Casa Verde,$24,Single origin,Monthly,5
R0220,Nordic Roast,$14,Single origin,Every two weeks,8
R0220,Nordic Roast,$14,House blend,Weekly,10
R0220,Casa Verde,$19,Single origin,Weekly,7
R0220,Casa Verde,$24,House blend,Weekly,6
R0220,Arabica Hills,$24,Single origin,Every two weeks,5
R0221,Nordic Roast,$24,Single origin,Monthly,4
R0221,Nordic Roast,$24,House blend,Monthly,4
R0221,Arabica Hills,$19,House blend,Every two weeks,9
R0221,Nordic Roast,$19,House blend,Weekly,7
R0221,Casa Verde,$14,Single origin,Weekly,7
R0221,Nordic Roast,$14,House blend,Weekly,8
R0221,Nordic Roast,$24,House blend,Every two weeks,4
R0221,Arabica Hills,$19,House blend,Weekly,8
R0221,Casa Verde,$14,House blend,Monthly,7
R0221,Arabica Hills,$24,House blend,Every two weeks,5
R0221,Nordic Roast,$24,Single origin,Every two weeks,4
R0221,Nordic Roast,$14,Single origin,Every two weeks,5
R0221,Nordic Roast,$19,Single origin,Weekly,8
R0221,Arabica Hills,$24,House blend,Weekly,5
R0222,Nordic Roast,$19,House blend,Every two weeks,6
R0222,Arabica Hills,$19,Single origin,Every two weeks,6
R0222,Arabica Hills,$19,House blend,Every two weeks,7
R0222,Nordic Roast,$14,House blend,Weekly,7
R0222,Casa Verde,$14,Single origin,Weekly,6
